0.00529953250417525	0.0135762297058773
0.0277124884633836	0.0311267619693235
0.0671843988060841	0.0475792558412463
0.122297795822498	0.0623144856277671
0.191061877798678	0.0747979944082882
0.270991611171386	0.0845782596975013
0.359198224610371	0.0913017075224622
0.452493745081181	0.0947253052275342
0.547506254918819	0.0947253052275344
0.640801775389630	0.0913017075224619
0.729008388828614	0.0845782596975014
0.808938122201322	0.0747979944082887
0.877702204177502	0.0623144856277674
0.932815601193916	0.0475792558412461
0.972287511536616	0.0311267619693240
0.994700467495825	0.0135762297058772
