0.000566797789964546    0.00145431127657759
0.00298401528395476	0.00337989959787278
0.00732295797599691	0.00529527419182548
0.0135678074466539	0.00719041138074250
0.0216945223785960	0.00905778035674468
0.0316716905275611	0.0108901215850625
0.0434607216721041	0.0126803367850063
0.0570160102381936	0.0144214967902675
0.0722851152850269	0.0161068641117893
0.0892089645703320	0.0177299178075730
0.107722083549800	0.0192843783062938
0.127752848886966	0.0207642315450737
0.149223765646589	0.0221637521694015
0.172051767157280	0.0234775256519746
0.196148536407525	0.0247004692247331
0.221420847742675	0.0258278515347906
0.247770927546268	0.0268553109444984
0.275096832512981	0.0277788724031063
0.303292844051217	0.0285949628238642
0.332249877290281	0.0293004249066112
0.361855903110234	0.0298925293521330
0.391996381561979	0.0303689854208851
0.422554705000927	0.0307279497951580
0.453412649219957	0.0309680337103417
0.484450830836406	0.0310883083276733
0.515549169163595	0.0310883083276733
0.546587350780043	0.0309680337103418
0.577445294999073	0.0307279497951582
0.608003618438021	0.0303689854208850
0.638144096889766	0.0298925293521327
0.667750122709719	0.0293004249066113
0.696707155948783	0.0285949628238646
0.724903167487019	0.0277788724031061
0.752229072453732	0.0268553109444981
0.778579152257325	0.0258278515347906
0.803851463592475	0.0247004692247330
0.827948232842720	0.0234775256519747
0.850776234353411	0.0221637521694020
0.872247151113034	0.0207642315450740
0.892277916450200	0.0192843783062936
0.910791035429668	0.0177299178075727
0.927714884714973	0.0161068641117890
0.942983989761806	0.0144214967902675
0.956539278327896	0.0126803367850065
0.968328309472439	0.0108901215850626
0.978305477621404	0.00905778035674445
0.986432192553346	0.00719041138074270
0.992677042024003	0.00529527419182565
0.997015984716046	0.00337989959787273
0.999433202210036	0.00145431127657743
